Time [h],PeripheralVenousBlood-Analog6-Plasma (Peripheral Venous Blood) [µmol/l],ArterialBlood-Plasma-Analog6-Concentration in container [µmol/l],Brain-Analog6-Tissue [µmol/l],Liver-Analog6-Tissue (Liver) [µmol/l],Brain-Intracellular-Analog6-Concentration in container [µmol/l],Brain-Interstitial-Analog6-Concentration in container [µmol/l],Brain-BloodCells-Analog6-Concentration in container [µmol/l],Brain-Plasma-Analog6-Concentration in container [µmol/l],PeripheralVenousBlood-Analog6-Whole Blood (Peripheral Venous Blood) [µmol/l],ArterialBlood-Analog6-Whole Blood [µmol/l]
5.7,0.0001145749,0.0001144597,0.00001031694,0.0001461212,0.00001017229,0.00004492298,0.00003219231,0.0001144283,0.00007587295,0.00007579522
5.75,0.0001142726,0.0001141734,0.00001035347,0.00014574,0.00001020945,0.00004481052,0.00003211177,0.0001141419,0.00007567313,0.00007560565
5.8,0.0001139782,0.0001138941,0.00001038991,0.0001453684,0.0000102465,0.00004470085,0.00003203322,0.0001138626,0.00007547849,0.00007542077
5.85,0.0001136914,0.0001136217,0.00001042627,0.0001450062,0.00001028346,0.00004459387,0.00003195658,0.0001135902,0.00007528884,0.00007524041
5.9,0.0001134117,0.0001133558,0.00001046254,0.0001446527,0.00001032031,0.00004448944,0.00003188177,0.0001133241,0.00007510391,0.00007506431
5.95,0.000113139,0.0001130961,0.00001049872,0.0001443078,0.00001035708,0.00004438748,0.00003180871,0.0001130644,0.00007492357,0.00007489236
6,0.000112873,0.0001128425,0.00001053482,0.0001439712,0.00001039375,0.00004428791,0.00003173736,0.0001128107,0.00007474764,0.00007472443
6.05,0.0001126134,0.0001125947,0.00001057085,0.0001436425,0.00001043033,0.00004419064,0.00003166765,0.0001125629,0.00007457599,0.00007456035
6.1,0.00011236,0.0001123526,0.00001060679,0.0001433215,0.00001046682,0.00004409559,0.00003159952,0.0001123207,0.00007440844,0.00007440001
6.15,0.0001121126,0.0001121158,0.00001064265,0.0001430078,0.00001050322,0.00004400265,0.0000315329,0.0001120838,0.0000742448,0.00007424321
6.2,0.0001118709,0.0001118841,0.00001067844,0.0001427011,0.00001053954,0.00004391176,0.00003146774,0.0001118522,0.00007408493,0.00007408983
6.25,0.0001116347,0.0001116575,0.00001071416,0.0001424013,0.00001057577,0.00004382284,0.00003140399,0.0001116255,0.00007392871,0.00007393978
6.3,0.0001114039,0.0001114357,0.0000107498,0.000142108,0.00001061193,0.00004373583,0.00003134159,0.0001114037,0.00007377601,0.00007379293
6.35,0.0001111782,0.0001112186,0.00001078537,0.0001418211,0.000010648,0.00004365066,0.00003128051,0.0001111866,0.00007362672,0.00007364916
6.4,0.0001109574,0.000111006,0.00001082087,0.0001415403,0.00001068399,0.00004356724,0.00003122068,0.0001109739,0.00007348066,0.00007350834
6.45,0.0001107413,0.0001107976,0.00001085629,0.0001412653,0.00001071991,0.00004348552,0.00003116206,0.0001107655,0.00007333772,0.00007337038
6.5,0.0001105298,0.0001105934,0.00001089165,0.0001409959,0.00001075576,0.00004340545,0.00003110462,0.0001105613,0.00007319782,0.00007323517
6.55,0.0001103228,0.0001103933,0.00001092695,0.0001407321,0.00001079152,0.00004332696,0.0000310483,0.0001103611,0.00007306084,0.00007310262
6.6,0.00011012,0.000110197,0.00001096217,0.0001404735,0.00001082722,0.00004325001,0.00003099308,0.0001101648,0.00007292668,0.00007297266
6.65,0.0001099213,0.0001100044,0.00001099734,0.0001402199,0.00001086284,0.00004317452,0.00003093891,0.0001099722,0.0000727952,0.00007284515
6.7,0.0001097266,0.0001098155,0.00001103244,0.0001399712,0.0000108984,0.00004310045,0.00003088575,0.0001097832,0.00007266633,0.00007272002
6.75,0.0001095356,0.00010963,0.00001106747,0.0001397273,0.00001093389,0.00004302775,0.00003083356,0.0001095977,0.00007253997,0.00007259719
6.8,0.0001093484,0.0001094479,0.00001110244,0.0001394879,0.0000109693,0.00004295638,0.00003078232,0.0001094156,0.00007241606,0.00007247659
6.85,0.0001091647,0.000109269,0.00001113736,0.000139253,0.00001100465,0.00004288629,0.000030732,0.0001092367,0.0000722945,0.00007235815
6.9,0.0001089844,0.0001090932,0.00001117221,0.0001390222,0.00001103994,0.00004281743,0.00003068255,0.0001090609,0.00007217517,0.00007224177
6.95,0.0001088074,0.0001089205,0.000011207,0.0001387955,0.00001107516,0.00004274974,0.00003063395,0.0001088881,0.00007205801,0.00007212737
7,0.0001086335,0.0001087506,0.00001124174,0.0001385728,0.00001111032,0.00004268321,0.00003058616,0.0001087183,0.00007194294,0.0000720149
7.05,0.0001084627,0.0001085836,0.00001127642,0.0001383538,0.00001114542,0.00004261779,0.00003053917,0.0001085512,0.00007182991,0.00007190429
7.1,0.0001082949,0.0001084193,0.00001131104,0.0001381386,0.00001118045,0.00004255344,0.00003049295,0.0001083869,0.00007171884,0.0000717955
7.15,0.00010813,0.0001082577,0.0000113456,0.0001379269,0.00001121543,0.00004249013,0.00003044747,0.0001082253,0.00007160968,0.00007168845
7.2,0.0001079679,0.0001080986,0.00001138011,0.0001377187,0.00001125034,0.00004242784,0.00003040271,0.0001080662,0.00007150236,0.00007158311
7.25,0.0001078085,0.000107942,0.00001141457,0.0001375139,0.0000112852,0.00004236654,0.00003035866,0.0001079096,0.00007139684,0.00007147943
7.3,0.0001076516,0.0001077878,0.00001144897,0.0001373123,0.00001132,0.00004230616,0.00003031527,0.0001077554,0.00007129299,0.0000713773
7.35,0.0001074972,0.0001076358,0.00001148332,0.0001371137,0.00001135474,0.00004224667,0.00003027251,0.0001076034,0.00007119076,0.00007127666
7.4,0.0001073452,0.0001074861,0.00001151762,0.0001369182,0.00001138942,0.00004218807,0.00003023039,0.0001074537,0.00007109014,0.00007117751
7.45,0.0001071956,0.0001073385,0.00001155186,0.0001367255,0.00001142405,0.00004213032,0.00003018887,0.0001073061,0.00007099106,0.0000710798
7.5,0.0001070482,0.0001071931,0.00001158605,0.0001365357,0.00001145863,0.0000420734,0.00003014795,0.0001071607,0.0000708935,0.00007098349
7.55,0.0001069031,0.0001070497,0.0000116202,0.0001363487,0.00001149315,0.00004201729,0.00003010761,0.0001070173,0.0000707974,0.00007088853
7.6,0.0001067601,0.0001069083,0.00001165429,0.0001361644,0.00001152761,0.00004196197,0.00003006783,0.0001068759,0.00007070273,0.00007079491
7.65,0.0001066193,0.0001067689,0.00001168833,0.0001359827,0.00001156203,0.00004190743,0.00003002861,0.0001067365,0.00007060946,0.00007070258
7.7,0.0001064804,0.0001066313,0.00001172233,0.0001358035,0.00001159639,0.00004185361,0.0000299899,0.0001065989,0.00007051749,0.00007061147
7.75,0.0001063434,0.0001064955,0.00001175627,0.0001356267,0.0000116307,0.00004180048,0.00002995169,0.0001064631,0.00007042677,0.00007052154
7.8,0.0001062083,0.0001063614,0.00001179017,0.0001354522,0.00001166496,0.00004174804,0.00002991397,0.0001063291,0.00007033729,0.00007043275
7.85,0.000106075,0.0001062291,0.00001182402,0.00013528,0.00001169917,0.00004169628,0.00002987673,0.0001061967,0.00007024904,0.00007034511
7.9,0.0001059435,0.0001060984,0.00001185783,0.0001351101,0.00001173332,0.00004164517,0.00002983996,0.000106066,0.00007016195,0.00007025856
7.95,0.0001058138,0.0001059693,0.00001189159,0.0001349423,0.00001176743,0.0000415947,0.00002980365,0.000105937,0.00007007601,0.00007017309
8,0.0001056857,0.0001058418,0.0000119253,0.0001347766,0.0000118015,0.00004154486,0.00002976778,0.0001058095,0.00006999118,0.00007008866
8.05,0.0001055593,0.0001057159,0.00001195896,0.000134613,0.00001183551,0.00004149561,0.00002973234,0.0001056835,0.00006990744,0.00007000525
8.1,0.0001054344,0.0001055914,0.00001199258,0.0001344514,0.00001186947,0.00004144695,0.00002969732,0.0001055591,0.00006982475,0.00006992282
8.15,0.0001053111,0.0001054683,0.00001202616,0.0001342917,0.00001190339,0.00004139885,0.0000296627,0.000105436,0.00006974305,0.00006984134
8.2,0.0001051892,0.0001053467,0.00001205969,0.0001341338,0.00001193726,0.00004135131,0.00002962848,0.0001053144,0.00006966235,0.00006976078
8.25,0.0001050689,0.0001052264,0.00001209318,0.0001339778,0.00001197109,0.0000413043,0.00002959464,0.0001051942,0.00006958259,0.00006968113
8.3,0.0001049499,0.0001051075,0.00001212663,0.0001338236,0.00001200487,0.00004125781,0.00002956117,0.0001050752,0.00006950377,0.00006960236
8.35,0.0001048322,0.0001049898,0.00001216003,0.000133671,0.0000120386,0.00004121183,0.00002952806,0.0001049576,0.00006942586,0.00006952444
8.4,0.0001047159,0.0001048734,0.00001219339,0.0001335202,0.00001207229,0.00004116634,0.00002949531,0.0001048412,0.0000693488,0.00006944735
8.45,0.0001046009,0.0001047582,0.00001222671,0.0001333709,0.00001210594,0.00004112133,0.0000294629,0.000104726,0.00006927261,0.00006937106
8.5,0.0001044872,0.0001046442,0.00001225999,0.0001332233,0.00001213954,0.00004107679,0.00002943082,0.000104612,0.00006919724,0.00006929556
8.55,0.0001043746,0.0001045314,0.00001229322,0.0001330772,0.0000121731,0.00004103272,0.00002939908,0.0001044992,0.0000691227,0.00006922085
8.6,0.0001042633,0.0001044197,0.00001232641,0.0001329326,0.00001220661,0.00004098909,0.00002936766,0.0001043875,0.00006904895,0.00006914689
8.65,0.0001041532,0.0001043091,0.00001235957,0.0001327896,0.00001224008,0.0000409459,0.00002933654,0.0001042769,0.00006897596,0.00006907366
8.7,0.0001040441,0.0001041996,0.00001239268,0.0001326479,0.00001227351,0.00004090312,0.00002930573,0.0001041674,0.00006890373,0.00006900114
8.75,0.0001039362,0.0001040911,0.00001242575,0.0001325076,0.0000123069,0.00004086076,0.00002927522,0.000104059,0.0000688322,0.00006892931
8.8,0.0001038293,0.0001039837,0.00001245879,0.0001323687,0.00001234025,0.0000408188,0.00002924499,0.0001039516,0.00006876139,0.00006885816
8.85,0.0001037235,0.0001038773,0.00001249178,0.0001322311,0.00001237355,0.00004077723,0.00002921504,0.0001038451,0.00006869126,0.00006878766
8.9,0.0001036186,0.0001037718,0.00001252473,0.0001320947,0.00001240682,0.00004073604,0.00002918536,0.0001037397,0.0000686218,0.0000687178
8.95,0.0001035148,0.0001036673,0.00001255765,0.0001319597,0.00001244004,0.00004069524,0.00002915596,0.0001036352,0.00006855302,0.0000686486
9,0.000103412,0.0001035637,0.00001259053,0.0001318259,0.00001247323,0.00004065481,0.00002912682,0.0001035316,0.00006848488,0.00006858002
9.05,0.0001033101,0.0001034611,0.00001262337,0.0001316933,0.00001250637,0.00004061473,0.00002909794,0.000103429,0.00006841737,0.00006851204
9.1,0.0001032092,0.0001033593,0.00001265617,0.0001315619,0.00001253947,0.00004057501,0.00002906931,0.0001033273,0.00006835048,0.00006844466
9.15,0.0001031091,0.0001032584,0.00001268893,0.0001314317,0.00001257254,0.00004053563,0.00002904093,0.0001032264,0.00006828418,0.00006837786
9.2,0.0001030099,0.0001031584,0.00001272166,0.0001313026,0.00001260556,0.00004049659,0.00002901279,0.0001031264,0.00006821847,0.00006831162
9.25,0.0001029117,0.0001030592,0.00001275434,0.0001311746,0.00001263855,0.00004045788,0.00002898488,0.0001030272,0.00006815333,0.00006824594
9.3,0.0001028142,0.0001029609,0.000012787,0.0001310477,0.0000126715,0.00004041949,0.00002895721,0.0001029289,0.00006808876,0.0000681808
9.35,0.0001027176,0.0001028633,0.00001281961,0.0001309218,0.00001270441,0.00004038142,0.00002892977,0.0001028314,0.00006802475,0.00006811621
9.4,0.0001026218,0.0001027666,0.00001285219,0.000130797,0.00001273728,0.00004034366,0.00002890255,0.0001027346,0.00006796127,0.00006805213
9.45,0.0001025268,0.0001026706,0.00001288473,0.0001306732,0.00001277012,0.00004030621,0.00002887555,0.0001026387,0.00006789833,0.00006798858
9.5,0.0001024326,0.0001025754,0.00001291724,0.0001305505,0.00001280292,0.00004026907,0.00002884876,0.0001025435,0.0000678359,0.00006792553
9.55,0.0001023392,0.000102481,0.00001294971,0.0001304287,0.00001283568,0.00004023221,0.00002882219,0.0001024491,0.00006777399,0.00006786299
9.6,0.0001022466,0.0001023873,0.00001298215,0.0001303079,0.0000128684,0.00004019565,0.00002879582,0.0001023554,0.00006771258,0.00006780093
9.65,0.0001021546,0.0001022943,0.00001301455,0.0001301881,0.00001290109,0.00004015938,0.00002876967,0.0001022624,0.00006765166,0.00006773936
9.7,0.0001020635,0.000102202,0.00001304692,0.0001300692,0.00001293374,0.00004012339,0.00002874371,0.0001021702,0.00006759124,0.00006767827
9.75,0.000101973,0.0001021105,0.00001307925,0.0001299512,0.00001296636,0.00004008767,0.00002871795,0.0001020786,0.00006753128,0.00006761763
9.8,0.0001018832,0.0001020196,0.00001311154,0.0001298341,0.00001299894,0.00004005222,0.00002869238,0.0001019878,0.00006747179,0.00006755745
9.85,0.0001017941,0.0001019294,0.00001314381,0.0001297179,0.00001303148,0.00004001704,0.000028667,0.0001018976,0.00006741275,0.00006749772
9.9,0.0001017057,0.0001018399,0.00001317603,0.0001296026,0.00001306399,0.00003998212,0.00002864181,0.0001018081,0.00006735417,0.00006743843
9.95,0.000101618,0.000101751,0.00001320823,0.0001294882,0.00001309647,0.00003994746,0.00002861681,0.0001017193,0.00006729602,0.00006737958
10,0.000101531,0.0001016628,0.00001324039,0.0001293746,0.00001312891,0.00003991305,0.00002859199,0.0001016311,0.00006723832,0.00006732116
10.05,0.0001014445,0.0001015752,0.00001327252,0.0001292618,0.00001316131,0.0000398789,0.00002856735,0.0001015435,0.00006718105,0.00006726316
10.1,0.0001013588,0.0001014883,0.00001330461,0.0001291499,0.00001319368,0.00003984499,0.00002854289,0.0001014566,0.00006712419,0.00006720558
10.15,0.0001012736,0.000101402,0.00001333667,0.0001290387,0.00001322602,0.00003981133,0.0000285186,0.0001013703,0.00006706775,0.00006714841
10.2,0.0001011891,0.0001013162,0.0000133687,0.0001289284,0.00001325832,0.0000397779,0.00002849448,0.0001012846,0.00006701173,0.00006709165
10.25,0.0001011051,0.0001012311,0.0000134007,0.0001288189,0.00001329059,0.00003974472,0.00002847054,0.0001011995,0.00006695611,0.00006703528
10.3,0.0001010218,0.0001011466,0.00001343266,0.0001287101,0.00001332282,0.00003971177,0.00002844676,0.000101115,0.00006690089,0.00006697932
10.35,0.0001009391,0.0001010627,0.00001346459,0.0001286021,0.00001335502,0.00003967904,0.00002842314,0.0001010311,0.00006684606,0.00006692373
10.4,0.000100857,0.0001009793,0.00001349649,0.0001284949,0.00001338719,0.00003964654,0.00002839969,0.0001009477,0.00006679161,0.00006686853
10.45,0.0001007754,0.0001008966,0.00001352836,0.0001283884,0.00001341932,0.00003961428,0.0000283764,0.000100865,0.00006673755,0.00006681371
10.5,0.0001006944,0.0001008144,0.00001356019,0.0001282826,0.00001345143,0.00003958223,0.00002835327,0.0001007828,0.00006668387,0.00006675927
10.55,0.000100614,0.0001007327,0.00001359199,0.0001281776,0.0000134835,0.0000395504,0.0000283303,0.0001007011,0.00006663055,0.00006670519
10.6,0.0001005341,0.0001006516,0.00001362377,0.0001280733,0.00001351553,0.00003951879,0.00002830748,0.0001006201,0.0000665776,0.00006665148
10.65,0.0001004547,0.000100571,0.00001365551,0.0001279696,0.00001354754,0.00003948738,0.00002828481,0.0001005395,0.00006652502,0.00006659814
10.7,0.0001003759,0.000100491,0.00001368722,0.0001278667,0.00001357951,0.00003945619,0.0000282623,0.0001004595,0.00006647278,0.00006654514
10.75,0.0001002977,0.0001004115,0.0000137189,0.0001277645,0.00001361145,0.00003942521,0.00002823993,0.00010038,0.0000664209,0.00006649249
10.8,0.0001002199,0.0001003325,0.00001375055,0.0001276629,0.00001364336,0.00003939442,0.00002821771,0.0001003011,0.00006636936,0.00006644018
10.85,0.0001001427,0.0001002541,0.00001378216,0.000127562,0.00001367524,0.00003936384,0.00002819563,0.0001002226,0.00006631816,0.00006638822
10.9,0.0001000659,0.0001001761,0.00001381375,0.0001274618,0.00001370709,0.00003933346,0.00002817369,0.0001001447,0.0000662673,0.00006633658
10.95,0.00009998967,0.0001000986,0.00001384531,0.0001273622,0.0000137389,0.00003930327,0.0000281519,0.0001000672,0.00006621676,0.00006628528
11,0.00009991391,0.0001000216,0.00001387684,0.0001272633,0.00001377069,0.00003927327,0.00002813024,0.00009999024,0.00006616654,0.00006623429
11.05,0.00009983862,0.00009994514,0.00001390834,0.0001271649,0.00001380244,0.00003924347,0.00002810871,0.00009991376,0.00006611664,0.00006618363
11.1,0.00009976389,0.00009986918,0.0000139398,0.0001270673,0.00001383416,0.00003921387,0.00002808734,0.00009983781,0.00006606711,0.00006613333
11.15,0.00009968968,0.00009979375,0.00001397124,0.0001269703,0.00001386586,0.00003918448,0.00002806612,0.00009976239,0.00006601791,0.00006608337
11.2,0.00009961596,0.0000997188,0.00001400265,0.000126874,0.00001389752,0.00003915528,0.00002804503,0.00009968746,0.00006596905,0.00006603373
11.25,0.00009954271,0.00009964433,0.00001403403,0.0001267783,0.00001392915,0.00003912627,0.00002802408,0.000099613,0.0000659205,0.00006598442
11.3,0.00009946994,0.00009957034,0.00001406538,0.0001266832,0.00001396075,0.00003909744,0.00002800326,0.00009953903,0.00006587226,0.00006593541
11.35,0.00009939764,0.00009949681,0.0000140967,0.0001265888,0.00001399232,0.0000390688,0.00002798257,0.00009946552,0.00006582434,0.00006588672
11.4,0.0000993258,0.00009942375,0.00001412799,0.0001264949,0.00001402387,0.00003904034,0.00002796201,0.00009939248,0.00006577672,0.00006583834
11.45,0.00009925442,0.00009935114,0.00001415926,0.0001264016,0.00001405538,0.00003901206,0.00002794159,0.00009931989,0.0000657294,0.00006579025
11.5,0.00009918347,0.00009927899,0.00001419049,0.0001263089,0.00001408686,0.00003898396,0.00002792129,0.00009924775,0.00006568238,0.00006574247
11.55,0.00009911297,0.00009920727,0.0000142217,0.0001262168,0.00001411832,0.00003895602,0.00002790111,0.00009917605,0.00006563565,0.00006569497
11.6,0.0000990429,0.000099136,0.00001425288,0.0001261252,0.00001414974,0.00003892826,0.00002788105,0.0000991048,0.0000655892,0.00006564777
11.65,0.00009897326,0.00009906515,0.00001428403,0.0001260342,0.00001418114,0.00003890067,0.00002786112,0.00009903397,0.00006554304,0.00006560085
11.7,0.00009890403,0.00009899473,0.00001431515,0.0001259438,0.00001421251,0.00003887324,0.00002784131,0.00009896356,0.00006549715,0.00006555421
11.75,0.00009883521,0.00009892471,0.00001434625,0.0001258538,0.00001424385,0.00003884598,0.00002782161,0.00009889356,0.00006545153,0.00006550784
11.8,0.00009876678,0.0000988551,0.00001437732,0.0001257644,0.00001427516,0.00003881887,0.00002780202,0.00009882396,0.00006540617,0.00006546174
11.85,0.00009869874,0.00009878589,0.00001440836,0.0001256755,0.00001430644,0.00003879192,0.00002778255,0.00009875476,0.00006536107,0.0000654159
11.9,0.00009863108,0.00009871705,0.00001443937,0.0001255871,0.0000143377,0.00003876512,0.00002776318,0.00009868594,0.00006531622,0.00006537032
11.95,0.00009856378,0.00009864859,0.00001447036,0.0001254992,0.00001436893,0.00003873846,0.00002774392,0.00009861751,0.00006527161,0.00006532498
12,0.00009849684,0.0000985805,0.00001450132,0.0001254117,0.00001440013,0.00003871195,0.00002772476,0.00009854943,0.00006522724,0.00006527988
